date,person,plot,climate,treatment,subplot,position,species,species_full,ID,x_coord,y_coord,rosette_spring_2020,rosette_autmn_2020,area_spring_2020,area_autumn_2020,number_leafs_spring_2020,number_leafs_02.-03.06.2020,number_rosettes_spring_2020,number_flowers_12.-20.05.2020,number_flowers_02/03.06.2020,number_flowers_18.08.2020,number_flowers_5./6.11.2020,seedling_spring_2020,Comments 2020,seedling_autumn_2020,seedling_spring_2018,seedling_autumn_2018,rosette_2019,area_spring_2019,xleaf_spring_2019,number_flowers_spring_2019,number_flowers_July_2019,seedling_spring_2019,seedling_autumn_19,comments,number_flowers_autumn_2019,number_flowers_aug_2019, rosette_2018,area_spring_2018,area_cm2_august18,max_leaf_length_cm,xleaf_spring_2018,leaf_number_august_2018,flowers_1st_harvest,flowers_2nd_harvest,comments
07.05.2018,Martin,5_5,ambient,pathogen,3,top right,Pla_lan,Plantago_lanceolata,,23.5,10.5,,,,,,,,,,,,,,,,2,,,,,,7,,,,,,,,23,,0,0,0,
07.05.2018,Martin,5_5,ambient,pathogen,3,top right,Pla_lan,Plantago_lanceolata,,9.5,17,,,,,,,,,,,,,,,,2,,,,,,7,,,,,,,,16.5,,0,0,0,
07.05.2018,Martin,5_5,ambient,pathogen,3,top right,Sca_och,Scabiosa_ochroleuca,5,11,-1,2*2,,4,,,,,,,,,,,,,,1x1,1,,,,,2,,1,3,0.5*0.5,0.25,0.5,,,,0,0,
14.05.2019,Martin,5_5,ambient,pathogen,3,top right,Tra_ori,Tragopogon_orientalis,,24,1,,,,,,,,,,,,,,,,,,,20,,,,,,3,2,,,,,,,,,
14.05.2019,Martin,5_5,ambient,pathogen,3,top right,Tri_pra,Trifolium_pratense,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,
14.05.2019,Martin,5_5,ambient,pathogen,3,top right,Pla_lan,Plantago_lanceolata,,18,8,,,,,7,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,
14.05.2019,Martin,5_5,ambient,pathogen,3,top right,Ant_odo,Anthoxanthum_odoratum,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
13.05.2020,Lotte,5_5,ambient,pathogen,3,top right,Pla_lan,Plantago_lanceolata,,22,10,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.05.2020,Lotte,5_5,ambient,pathogen,3,top right,Tra_ori,Tragopogon_orientalis,,49,3,,,,,14,,,2,,8,,,forgotten las year?,,,,,,,,,,,,,,,,,,,,,,
05.11.2019,Martin,5_5,ambient,pathogen,3,top right,Dia_car,Dianthus_carth,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
07.05.2018,Martin,5_5,ambient,pathogen,4,bottom right,Ant_odo,Anthoxanthum_odoratum,,0,21,,,,,,,,,,,,,,,,,,,,,,2,,,,,0.5*0.5,0.25,,,,,1,0,
07.05.2018,Martin,5_5,ambient,pathogen,4,bottom right,Ant_odo,Anthoxanthum_odoratum,,31,51,,,,,,,,,,,,,,,,,,,,,,2,,,,,1*0.5,0.5,,,,,2,0,
07.05.2018,Martin,5_5,ambient,pathogen,4,bottom right,Bro_ere,Bromus_erectus,1643,-23,1,5*5,,25,,,,,9,,,,1,,1,,,3x2,6,,1,,5,2,,,,1*1,1,,,,,2,0,
07.05.2018,Martin,5_5,ambient,pathogen,4,bottom right,Bro_ere,Bromus_erectus,,-24,26,,,,,,,,,,,,,,,,,,,,,,5,,,,,0.5*0.5,0.25,,,,,2,0,
07.05.2018,Martin,5_5,ambient,pathogen,4,bottom right,Tra_ori,Tragopogon_orientalis,,18,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,6,,0,0,
14.05.2019,Martin,5_5,ambient,pathogen,4,bottom right,Dia_car,Dianthus_carth,,6,5,6*6,,36,,,,,,,14,,,,,,,6x5,30,,,,,22,,11,,,,,,,,,,
14.05.2019,Martin,5_5,ambient,pathogen,4,bottom right,Dia_car,Dianthus_carth,,0,40,7*5,,35,,,,,,,3,,,,,,,4x3,12,,,,,,,62,,,,,,,,,,
14.05.2019,Martin,5_5,ambient,pathogen,4,bottom right,Pla_lan,Plantago_lanceolata,,26,24.5,,,,,,,,,,,,,,,,,,,8,,,1,1,1 rosette,,,,,,,,,,,
14.05.2019,Martin,5_5,ambient,pathogen,4,bottom right,Pla_lan,Plantago_lanceolata,,30,10.5,,,,,3,,,,,,,,,,,,,,6,,,,,1 rosette,,,,,,,,,,,
14.05.2019,Martin,5_5,ambient,pathogen,4,bottom right,Bro_ere,Bromus_erectus,1644,27.5,20,2*2,,4,,,,,1,,,,,,,,,0.5x0.5,0.25,,,,,,,,,,,,,,,,,
14.05.2019,Martin,5_5,ambient,pathogen,4,bottom right,Tri_pra,Trifolium_pratense,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,
14.05.2019,Martin,5_5,ambient,pathogen,4,bottom right,Pla_lan,Plantago_lanceolata,,24,35,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,
14.05.2019,Martin,5_5,ambient,pathogen,4,bottom right,Bro_ere,Bromus_erectus,1687,18,41,1*1,,1,,,,,,,,,,,,,,1x0.5,0.5,,,,,,,,,,,,,,,,,
14.05.2019,Martin,5_5,ambient,pathogen,4,bottom right,Ant_odo,Anthoxanthum_odoratum,,18,41,,,,,,,,,,,,,,,,,0.5x0.5,0.25,,1,,,,,,,,,,,,,,,
14.05.2019,Martin,5_5,ambient,pathogen,4,bottom right,Tri_pra,Trifolium_pratense,1688,31,37,,,,,,,,,,,,,,,,,1x1,1,,,,,,,,,,,,,,,,,
14.05.2019,Martin,5_5,ambient,pathogen,4,bottom right,Bro_ere,Bromus_erectus,1689,30,12,3*3,,9,,,,,1,,,,,,,,,2x1,2,,,,,,,,,,,,,,,,,
14.05.2019,Martin,5_5,ambient,pathogen,4,top left,Sca_och,Scabiosa_ochroleuca,,46,41,,,,,,,,,,,,,,,,,3x4,12,,,,,1,,3,,,,,,,,,,
14.05.2019,Martin,5_5,ambient,pathogen,4,top left,Dia_car,Dianthus_carth,,45,13,,,,,,,,,,,,,,,,,8x5,40,,,,2,,,45,,,,,,,,,,
14.05.2019,Martin,5_5,ambient,pathogen,4,top left,Dia_car,Dianthus_carth,,16,43,,,,,,,,,,,,,,,,,4x5,20,,,,,,,6,,,,,,,,,,
14.05.2019,Martin,5_5,ambient,pathogen,4,top left,Tri_pra,Trifolium_pratense,1690,41,20,,,,,,,,,,,,,,,,,2x2,4,,,,2,,,,,,,,,,,,,
14.05.2019,Martin,5_5,ambient,pathogen,4,top left,Tri_pra,Trifolium_pratense,1691,48,30,,,,,,,,,,,,,,,,,2x3,6,,,,,,,,,,,,,,,,,
14.05.2019,Martin,5_5,ambient,pathogen,4,top left,Tri_pra,Trifolium_pratense,1692,36,35,,,,,,,,,,,,,,,,,1x1,1,,,,,,,,,,,,,,,,,
14.05.2019,Martin,5_5,ambient,pathogen,4,top left,Tri_pra,Trifolium_pratense,1693,17,21,,,,,,,,,,,,,,,,,3x2,6,,2,,,,,,,,,,,,,,,
14.05.2019,Martin,5_5,ambient,pathogen,4,top left,Tri_pra,Trifolium_pratense,1694,8,20,,,,,,,,,,,,,,,,,3x3,9,,,,,,,,,,,,,,,,,
14.05.2019,Martin,5_5,ambient,pathogen,4,top left,Tri_pra,Trifolium_pratense,1695,0,50,,,,,,,,,,,,,,,,,3x2,6,,,,,,,,,,,,,,,,,
14.05.2019,Martin,5_5,ambient,pathogen,4,top left,Tri_pra,Trifolium_pratense,1696,27,1,,,,,,,,,,,,,,,,,3x3,9,,,,,,,,,,,,,,,,,
14.05.2019,Martin,5_5,ambient,pathogen,4,top left,Dia_car,Dianthus_carth,,6,31,,,,,,,,,,,,,,,,,2x1,2,,,,,,,,,,,,,,,,,
14.05.2019,Martin,5_5,ambient,pathogen,4,top left,Lot_cor,Lotus_corniculatus,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
13.05.2020,Lotte,5_5,ambient,pathogen,4,top left,Bro_ere,Bromus_erectus,3006,32,3,1*1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.05.2020,Lotte,5_5,ambient,pathogen,4,top left,Bro_ere,Bromus_erectus,3007,17,3,1*1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.05.2020,Lotte,5_5,ambient,pathogen,4,top left,Bro_ere,Bromus_erectus,3009,28,20,1*1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.05.2018,Martin,6_3,future,control,1,bottom left,Ant_odo,Anthoxanthum_odoratum,,42,25.5,,,,,,,,,,,,,,,,,1x1.5,1.5,,,,,,,,,0.5*0.5,0.25,,,,,1,0,
08.05.2018,Martin,6_3,future,control,1,bottom left,Ant_odo,Anthoxanthum_odoratum,,12,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5*0.5,0.25,,,,,1,0,
08.05.2018,Martin,6_3,future,control,1,bottom left,Ant_odo,Anthoxanthum_odoratum,,4.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1*1,1,,,,,2,0,
08.05.2018,Martin,6_3,future,control,1,bottom left,Ant_odo,Anthoxanthum_odoratum,,2,17.5,,,,,,,,,,,,,,,,,0.5x0.5,0.25,,,,,,,,,0.5*0.5,0.25,,,,,1,0,
08.05.2018,Martin,6_3,future,control,1,bottom left,Ant_odo,Anthoxanthum_odoratum,,2,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5*0.5,0.25,,,,,1,0,
08.05.2018,Martin,6_3,future,control,1,bottom left,Bro_ere,Bromus_erectus,1886,44.5,18.5,,,,,,,,,,,,,,5,,2,1x1,1,,1,,2,4,,,,3*2,6,,,,,2,0,
08.05.2018,Martin,6_3,future,control,1,bottom left,Bro_ere,Bromus_erectus,1871,33,28,4.5*4,,18,,,,,9,,,,1,,,,2,5x3.5,17.5,,4,,2,,,,,3.5*4,14,,,,,3,0,
08.05.2018,Martin,6_3,future,control,1,bottom left,Bro_ere,Bromus_erectus,1890,16.5,16,2*1,,2,,,,,1,,,,,,,,2,1x1,1,,1,,2,,,,,3*4,12,,,,,4,0,
08.05.2018,Martin,6_3,future,control,1,bottom left,Bro_ere,Bromus_erectus,1884,29,33,,,,,,,,,,,,,,,,2,2x3,6,,2,,2,,,,,3*3,9,,,,,1,0,one flow ripped off
08.05.2018,Martin,6_3,future,control,1,bottom left,Bro_ere,Bromus_erectus,1891,22,30,3*3,,9,,,,,1,,,,,,,,2,2x1,2,,2,,2,,,,,1*1,1,,,,,1,0,
08.05.2018,Martin,6_3,future,control,1,bottom left,Bro_ere,Bromus_erectus,,28,30.5,,,,,,,,,,,,,,,,2,,,,,,2,,,,,1*1,1,,,,,1,0,
08.05.2018,Martin,6_3,future,control,1,bottom left,Bro_ere,Bromus_erectus,1885,33.5,37,2*3,,6,,,,,1,,,,,,,,2,1.5x3,4.5,,1,,2,,,,,1*1,1,,,,,1,0,
08.05.2018,Martin,6_3,future,control,1,bottom left,Bro_ere,Bromus_erectus,1900,22,48,6*8,,48,,,,,4,,,,,,,,2,8x6,48,,5,,2,,,,,5*4,20,,,,,3,0,
08.05.2018,Martin,6_3,future,control,1,bottom left,Bro_ere,Bromus_erectus,,20.5,43,,,,,,,,,,,,,,,,2,,,,,,2,,,,,1*1,1,,,,,1,0,
08.05.2018,Martin,6_3,future,control,1,bottom left,Bro_ere,Bromus_erectus,1899,17.5,26,4*4,,16,,,,,2,,,,,,,,2,4x5,20,,4,,2,,,,,1*1,1,,,,,1,0,
08.05.2018,Martin,6_3,future,control,1,bottom left,Bro_ere,Bromus_erectus,,17,30,,,,,,,,,,,,,,,,2,,,,,,2,,,,,3*3,9,,,,,3,0,
08.05.2018,Martin,6_3,future,control,1,bottom left,Sca_och,Scabiosa_ochroleuca,602,72,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5*0.5,0.25,0,,,,0,0,
08.05.2018,Martin,6_3,future,control,1,bottom left,Tra_ori,Tragopogon_orientalis,,8.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,,0,0,
08.05.2018,Martin,6_3,future,control,1,bottom left,Tri_pra,Trifolium_pratense,1808,37.5,28,,,,,,,,,,,,,,,1,,0.5x0.5,0.25,,,,3,,,,,4*3,12,,,,,0,0,
08.05.2018,Martin,6_3,future,control,1,bottom left,Tri_pra,Trifolium_pratense,,37,39,,,,,,,,,,,,,,,1,,,,,,,3,,,,,2*2,4,,,,,0,0,
08.05.2018,Martin,6_3,future,control,1,bottom left,Tri_pra,Trifolium_pratense,,31,32,,,,,,,,,,,,,,,1,,,,,,,3,,,,,3*2,6,,,,,0,0,
08.05.2018,Martin,6_3,future,control,1,bottom left,Tri_pra,Trifolium_pratense,,38.5,45,,,,,,,,,,,,,,,1,,,,,,,3,,,,,2*2,4,,,,,0,0,
08.05.2018,Martin,6_3,future,control,1,bottom left,Tri_pra,Trifolium_pratense,,29.5,50,,,,,,,,,,,,,,,1,,,,,,,3,,,,,6*5,35,,,,,0,1,in pile of dirt
08.05.2018,Martin,6_3,future,control,1,bottom left,Tri_pra,Trifolium_pratense,,22,17,,,,,,,,,,,,,,,1,,,,,,,3,,,,,3*3,9,,,,,0,0,
08.05.2018,Martin,6_3,future,control,1,bottom left,Tri_pra,Trifolium_pratense,,10,42.5,,,,,,,,,,,,,,,1,,,,,,,3,,,,,3*3,9,,,,,0,0,
08.05.2018,Martin,6_3,future,control,1,bottom left,Tri_pra,Trifolium_pratense,,13.5,41.5,,,,,,,,,,,,,,,1,,,,,,,3,,,,,2.5*2.5,6.25,,,,,0,0,
17.05.2019,Martin,6_3,future,control,1,bottom left,Ant_odo,Anthoxanthum_odoratum,,16,40,,,,,,,,,,,,,,,,,1x1,1,,,1,2,,,,,,,,,,,,,
17.05.2019,Martin,6_3,future,control,1,bottom left,Ant_odo,Anthoxanthum_odoratum,,10,37,,,,,,,,,,,,,,,,,1.5x1,1.5,,,,2,,,,,,,,,,,,,
17.05.2019,Martin,6_3,future,control,1,bottom left,Ant_odo,Anthoxanthum_odoratum,,9,46,,,,,,,,,,,,,,,,,1x0.5,0.5,,,,2,,,,,,,,,,,,,
17.05.2019,Martin,6_3,future,control,1,bottom left,Tri_pra,Trifolium_pratense,,40,26.5,,,,,,,,,,,,,,,,,1x1,1,,,,3,,,,,,,,,,,,,
17.05.2019,Martin,6_3,future,control,1,bottom left,Pla_lan,Plantago_lanceolata,,10,3,,,,,8,,1,,,,,,,,,,,,7,,,,,1 rosette,,,,,,,,,,,
14.05.2020,Martin,6_3,future,control,1,bottom left,Ant_odo,Anthoxanthum_odoratum,,25,22,0.5*0.5,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.05.2018,Martin,6_3,future,control,2,center,Ant_odo,Anthoxanthum_odoratum,,13.5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,3*4,12,,,,,4,0,
08.05.2018,Martin,6_3,future,control,2,center,Ant_odo,Anthoxanthum_odoratum,,33.5,15.5,,,,,,,,,,,,,,,,,1x0.5,0.5,,,,,,,,,1*0.5,0.5,,,,,2,0,
08.05.2018,Martin,6_3,future,control,2,center,Ant_odo,Anthoxanthum_odoratum,,48,18.5,,,,,,,,,,,,,,,,,1x1,1,,,,,,,,,0.5*0.5,0.25,,,,,1,0,
08.05.2018,Martin,6_3,future,control,2,center,Ant_odo,Anthoxanthum_odoratum,,49,20,,,,,,,,,,,,,,,,,0.5x0.5,0.25,,,,,,,,,0.5*0.5,0.25,,,,,1,0,
08.05.2018,Martin,6_3,future,control,2,center,Ant_odo,Anthoxanthum_odoratum,,35,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1*1,1,,,,,2,0,
08.05.2018,Martin,6_3,future,control,2,center,Tra_ori,Tragopogon_orientalis,608,67,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,14,,0,0,
08.05.2018,Martin,6_3,future,control,2,center,Tri_pra,Trifolium_pratense,,48,8.5,,,,,,,,,,,,,,,2,3,,,,,,9,1,,,,5*4.5,22.5,,,,,0,0,
08.05.2018,Martin,6_3,future,control,2,center,Tri_pra,Trifolium_pratense,,33,9,,,,,,,,,,,,,,,2,3,,,,,,9,,,,,3*2,6,,,,,0,0,
08.05.2018,Martin,6_3,future,control,2,center,Tri_pra,Trifolium_pratense,,18,18,,,,,,,,,,,,,,,2,3,,,,,,9,,,,,5*3.5,17.5,,,,,0,0,
08.05.2018,Martin,6_3,future,control,2,center,Tri_pra,Trifolium_pratense,,4,18,,,,,,,,,,,,,,,2,3,,,,,,9,,,,,3*3,9,,,,,0,0,
08.05.2018,Martin,6_3,future,control,2,center,Tri_pra,Trifolium_pratense,,22.5,36,,,,,,,,,,,,,,,2,3,,,,,,9,,,,,5*6,30,,,,,0,0,
08.05.2018,Martin,6_3,future,control,2,center,Tri_pra,Trifolium_pratense,,33,47,,,,,,,,,,,,,,,2,3,,,,,,9,,,,,4*3,12,,,,,0,0,
08.05.2018,Martin,6_3,future,control,2,center,Tri_pra,Trifolium_pratense,,14,42,,,,,,,,,,,,,,,2,3,,,,,,9,,,,,4*4,16,,,,,0,0,
08.05.2018,Martin,6_3,future,control,2,center,Tri_pra,Trifolium_pratense,,5.5,43.5,,,,,,,,,,,,,,,2,3,,,,,,9,,,,,3*2,6,,,,,0,0,
08.05.2018,Martin,6_3,future,control,2,center,Tri_pra,Trifolium_pratense,,50,30,,,,,,,,,,,,,,,2,3,,,,,,9,,,,,4*3.5,13.6,,,,,0,0,
17.05.2019,Martin,6_3,future,control,2,center,Dia_car,Dianthus_carth,,42,2,,,,,,,,,,3,,,,1,,,3x3,9,,,,,1,,,,,,,,,,,,
17.05.2019,Martin,6_3,future,control,2,center,Ant_odo,Anthoxanthum_odoratum,,45,8,,,,,,,,,,,,,,,,,1x1,1,,1,,1,,,,,,,,,,,,,
17.05.2019,Martin,6_3,future,control,2,center,Ant_odo,Anthoxanthum_odoratum,,45,10.5,,,,,,,,,,,,,,,,,0.5x0.5,0.25,,1,,,,,,,,,,,,,,,
17.05.2019,Martin,6_3,future,control,2,center,Dia_car,Dianthus_carth,,44,6,2*2,,4,,,,,,,,,,,,,,4x3,12,,,,,,,,,,,,,,,,,
17.05.2019,Martin,6_3,future,control,2,center,Ant_odo,Anthoxanthum_odoratum,,41,12,,,,,,,,,,,,,,,,,1x0.5,0.5,,1,,,,,,,,,,,,,,,
17.05.2019,Martin,6_3,future,control,2,center,Lot_cor,Lotus_corniculatus,,17,20,,,,,,,,,,,,,,,,,1x2,2,,,,,,,,,,,,,,,,,
17.05.2019,Martin,6_3,future,control,2,center,Bro_ere,Bromus_erectus,1929,6,8,9*9,,81,,,,,18,,,,1,,2,,,9x10,90,,10,,,2,,,,,,,,,,,,
17.05.2019,Martin,6_3,future,control,2,center,Bro_ere,Bromus_erectus,1928,26,21.5,,,,,,,,,,,,,,,,,5x3.5,17.5,,3,,,,,,,,,,,,,,,
17.05.2019,Martin,6_3,future,control,2,center,Bro_ere,Bromus_erectus,1933,19,25,4*2,,8,,,,,1,,,,,,,,,2x2,4,,1,,,,,,,,,,,,,,,
14.05.2020,Martin,6_3,future,control,2,center,Tri_pra,Trifolium_pratense,,20,20,1*1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.08.2020,Martin,6_3,future,control,2,center,Dia_car,Dianthus_carth,,44,23,2*1,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
08.05.2018,Martin,6_3,future,control,3,top right,Tra_ori,Tragopogon_orientalis,,10,25,,,,,,,,,,,,,,,,,,,12,,2,,,Herbivory,,,,,,31.5,3,,0,0,
08.05.2018,Martin,6_3,future,control,3,top right,Tri_pra,Trifolium_pratense,,,,,,,,,,,,,,,,,,3,10,,,,,,13,4,,,,,,,,,,NA,NA,only seedlings counted
17.05.2019,Martin,6_3,future,control,3,top right,Ant_odo,Anthoxanthum_odoratum,,39.5,27,,,,,,,,,,,,,,,,,1x0.5,0.5,,1,,,,,,,,,,,,,,,
17.05.2019,Martin,6_3,future,control,3,top right,Ant_odo,Anthoxanthum_odoratum,,45,25,,,,,,,,,,,,,,,,,2x1,2,,1,,,,,,,,,,,,,,,
17.05.2019,Martin,6_3,future,control,3,top right,Ant_odo,Anthoxanthum_odoratum,,48,11,,,,,,,,,,,,,,,,,1x1,1,,1,,,,,,,,,,,,,,,
17.05.2019,Martin,6_3,future,control,3,top right,Lot_cor,Lotus_corniculatus,,46,27,3*3,,9,,,,,,,,,1,,,,,3x3,9,,,,2,,,,,,,,,,,,,
17.05.2019,Martin,6_3,future,control,3,top right,Dia_car,Dianthus_carth,,46,32,3*4,,12,,,,,,,4,,7,,8,,,5x5,25,,,5,3,17,,12,13,,,,,,,,,
17.05.2019,Martin,6_3,future,control,3,top right,Dia_car,Dianthus_carth,,32,30,4*4,,16,,,,,,,6,,,,,,,4x4,16,,,,,,,22,14,,,,,,,,,
17.05.2019,Martin,6_3,future,control,3,top right,Tra_ori,Tragopogon_orientalis,,41,50,,,,,15,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,
17.05.2019,Martin,6_3,future,control,3,top right,Bro_ere,Bromus_erectus,1963,42,44,7*8,,56,,,,,24,,,,,,2,,,7x7,49,,9,,2,1,,,,,,,,,,,,
17.05.2019,Martin,6_3,future,control,3,top right,Bro_ere,Bromus_erectus,1964,45,24,3*3,,9,,,,,1,,,,,,,,,0.5x0.5,0.25,,1,,,,,,,,,,,,,,,
17.05.2019,Martin,6_3,future,control,3,top right,Bro_ere,Bromus_erectus,1954,21,26,6*8,,48,,,,,,,,,,,,,,7x7,49,,19,,,,,,,,,,,,,,,
17.05.2019,Martin,6_3,future,control,3,top right,Bro_ere,Bromus_erectus,1951,14,8,5*6,,30,,,,,6,,,,,,,,,5x5,25,,7,,,,,,,,,,,,,,,
17.05.2019,Martin,6_3,future,control,3,top right,Bro_ere,Bromus_erectus,1965,44,10.5,,,,,,,,,,,,,,,,,1x1,1,,,,,,,,,,,,,,,,,
14.05.2020,Martin,6_3,future,control,3,top right,Sca_och,,,,,,,,,,,,,,,,2,,4,,,,,,,,,1,,,,,,,,,,,,
14.05.2020,Martin,6_3,future,control,3,top right,Lot_cor,Lotus_corniculatus,,31,18,0.5*0.5,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.05.2020,Martin,6_3,future,control,3,top right,Lot_cor,Lotus_corniculatus,,25,17,0.5*0.5,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.05.2020,Martin,6_3,future,control,3,top right,Tri_pra,Trifolium_pratense,,42,21.5,1*2,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
14.05.2020,Martin,6_3,future,control,3,top right,Tri_pra,Trifolium_pratense,,13,17,1*1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.05.2020,Martin,6_3,future,control,3,top right,Tri_pra,Trifolium_pratense,,9,35,0.5*0.5,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.05.2020,Martin,6_3,future,control,3,top right,Ant_odo,Anthoxanthum_odoratum,,9,40,0.5*0.5,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.05.2020,Martin,6_3,future,control,3,top right,Bro_ere,Bromus_erectus,,7,30,0.5*1,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.05.2020,Martin,6_3,future,control,3,top right,Pla_lan,Plantago_lanceolata,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,
14.05.2020,Martin,6_3,future,control,3,top right,Tri_pra,Trifolium_pratense,,27,49,2*2,,4,,,,,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,
08.05.2018,Martin,6_3,future,control,4,bottom right,Sca_och,Scabiosa_ochroleuca,636,55,39,,,,,,,,,,,,,,1,,,,,,,,,,,,,0.5*0.5,0.25,0.25,,,,0,0,1 leaf ripped off
17.05.2019,Martin,6_3,future,control,4,bottom right,Pla_lan,Plantago_lanceolata,,23,34.5,,,,,5,,1,,,,,,,,,,,,7,,,,,1 rosette,,,,,,,,,,,
17.05.2019,Martin,6_3,future,control,4,bottom right,Tra_ori,Tragopogon_orientalis,,36,7,,,,,,,,,,,,,,,,,,,8,,,,2,,,,,,,,,,,,
17.05.2019,Martin,6_3,future,control,4,bottom right,Tra_ori,Tragopogon_orientalis,,47,21,,,,,4,,,,,,,,maybe new?,,,,,,10,,,,,,,,,,,,,,,,
17.05.2019,Martin,6_3,future,control,4,bottom right,Tri_pra,Trifolium_pratense,1961,9,28,,,,,,,,,,,,,,,,,1x1,1,,,,10,,,,,,,,,,,,,
17.05.2019,Martin,6_3,future,control,4,bottom right,Pla_lan,Plantago_lanceolata,,2,10,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,
17.05.2019,Martin,6_3,future,control,4,bottom right,Lot_cor,Lotus_corniculatus,,9,27,0.5*0.5,,0.25,,,,,,,,,1,,,,,3x2,6,,,,1,,,,,,,,,,,,,
14.05.2020,Martin,6_3,future,control,4,bottom right,Ant_odo,Anthoxanthum_odoratum,,9,28,0.5*0.5,,0.25,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
14.05.2020,Martin,6_3,future,control,4,bottom right,Lot_cor,Lotus_corniculatus,,44,36,0.5*0.5,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05.11.2019,Martin,6_3,future,control,4,bottom right,Bro_ere,Bromus_erectus,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
06.11.2020,Martin,6_3,future,control,4,bottom right,Dia_car,Dianthus_carth,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
08.05.2018,Martin,6_3,future,control,5,top left,Tra_ori,Tragopogon_orientalis,,6,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,8,,0,0,stick marks upper left corner
12.08.2019,Martin,6_3,future,control,5,top left,Sca_och,Scabiosa_ochroleuca,,49,46,6*4,,24,,,,,,,4,,,,11,,,3x3,9,,,,1,,,3,3,,,,,,,,,
17.05.2019,Martin,6_3,future,control,5,top left,Pla_lan,Plantago_lanceolata,,24.5,18,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,
14.05.2020,Martin,6_3,future,control,5,top left,Ant_odo,Anthoxanthum_odoratum,,15,22,1*1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.05.2020,Martin,6_3,future,control,5,top left,Pla_lan,Plantago_lanceolata,,44,16,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.05.2020,Martin,6_3,future,control,5,top left,Tri_pra,Trifolium_pratense,,22,40,0.5*0.5,,0.25,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
17.05.2019,Martin,6_3,future,control,5,top left,Tri_pra,Trifolium_pratense,1941,38,24,,,,,,,,,,,,,,,,,1x1,1,,,,9,,,,,,,,,,,,,
05.11.2019,Martin,6_3,future,control,5,top left,Bro_ere,Bromus_erectus,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,
06.11.2020,Martin,6_3,future,control,5,top left,Dia_car,Dianthus_carth,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,
08.05.2018,Georg,6_3,future,insect,1,bottom left,Ant_odo,Anthoxanthum_odoratum,,1,46,,,,,,,,,,,,,,,,,,,,,,1,,,,,0.5*0.5,0.25,,,,,1,0,
08.05.2018,Georg,6_3,future,insect,1,bottom left,Ant_odo,Anthoxanthum_odoratum,,36,30.5,,,,,,,,,,,,,,,,,,,,,,1,,,,,0.5*0.5,0.25,,,,,1,0,
