date,person,plot,treatment,climate,transect,subplot,position,species,species_full,ID,x_coord,y_coord,new_bro20,rosette_spring_2020,area_spring_2020,number_leafs_spring_2020,number_rosettes,number_flowers_may_2020_before,number_flowers_02.-09.06.2020,number_flowers_oct_2020,seedling_spring_2020,seedling_autumn_2020,comments20,seedling_spring_2018,seedling_autumn_2018,seedling_spring_2019,seedling_autumn_2019,rosette_spring_2018,area_spring_2018,area_autumn_2018,rosette_spring_2019,area_spring_2019,number_flowers_spring_2019_after,number_flowers_spring_2019_before,number_flowers_fall_2019_after,leaf_length_spring_2018,leaf_length_autumn_2018,xleaf_spring_2018,xleaf_autumn_2018,xleaf_spring_2019,pla_xrosette_spring19,number_flowers_spring_2018_before,number_flowers_spring_2018_after,number_flowers_autumn_2018,flower_size,comments
30.04.2018,Lotte + Georg,2_5,mowing,future,20,5,7.50 - 8,Dia_car,Dianthus_carthusianorum,450,55,45,,3*3,9,,,,,,,,,NA,NA,,,4*3,12,4,4*5,20,,,4,NA,,NA,,,,0,0,,NA,NA
06.05.2019,Martin,2_5,mowing,future,20,6,1.50 - 2,Dia_car,Dianthus_carthusianorum,,44,39,,4*4,16,,,,2,,,15,,,NA,,,,,,3*4,12,,,4,,,,,,,,,,,
06.05.2019,Martin,2_5,mowing,future,20,6,1.50 - 2,Dia_car,Dianthus_carthusianorum,,,,,,,,,,,,,,,,NA,1,,,,,NA,,,,,,,,,,,,,,,
30.04.2018,Martin,2_5,mowing,future,20,6,1.50 - 2,Dia_car,Dianthus_carthusianorum,NA,32.5,38,,7*8,56,,,,6,,,,,NA,NA,,,2*1,2,20,4*5,20,2,3,36,NA,,NA,,,,0,1,,NA,NA
06.05.2019,Lotte,2_5,mowing,future,20,7,05.05.1950,Dia_car,,,39,5,,,,,,,,,,,,,NA,,2,,,,3*2,6,,,,,,,,,,,,,,
30.04.2018,Lotte + Georg,2_5,mowing,future,20,7,05.05.1950,Dia_car,Dianthus_carthusianorum,447,41,52,,8*8,64,,,,,,,,,NA,NA,,2,6*6,36,25,7*7,49,,,35,NA,,NA,,,,0,0,5,NA,flowers differ
30.04.2018,Lotte + Georg,2_5,mowing,future,20,7,05.05.1950,Dia_car,Dianthus_carthusianorum,NA,45,43,,5*4,20,,,,,,,,,NA,NA,,2,0.5*0.5,0.25,1,5*4,20,,,14,NA,,NA,,,,0,0,,NA,NA
20.08.2018,Martin,2_5,mowing,future,20,8,04.04.1950,Dia_car,Dianthus_carthusianorum,NA,50,27,,7*6,48,,,,,,8,4,,NA,NA,,19,NA,NA,6,5*4,20,,,8,,,,,,,0,0,0,NA,NA
09.04.2020,Martin,3_4,mowing,ambient,1,1,0 - 0.50,Dia_car,Dianthus_carthusianorum,,,,,,,,,,,,1,4,,,,,6,,,,,,,,,,,,,,,,,,,
03.05.2019,Lotte,3_4,mowing,ambient,1,2,03.03.1950,Dia_car,Dianthus_carthusianorum,,22,24,,,,,,,,,,,,,0,,1,,,,6*6,36,,,6,,,,,,,,,,,
03.05.2019,Julia_martin,3_4,mowing,ambient,1,4,01.01.1950,Dia_car,Dianthus_carthusianorum,,7,9,,3*4,12,,,,,,,3,,,NA,,9,,,,6*4,24,0,0,27,,,,,,,,,,,
09.04.2020,Martin,3_4,mowing,ambient,1,4,01.01.1950,Dia_car,Dianthus_carthusianorum,,36,22,,2*2,4,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,
10.04.2018,Lotte,3_4,mowing,ambient,1,5,04.04.1950,Dia_car,Dianthus_carthusianorum,NA,44,34.5,,7*5,35,,,,,,,7,,NA,NA,,1,2*1,2,1,5*4,20,,,4,NA,,NA,,,,0,0,,NA,NA
03.05.2019,Julia_martin,3_4,mowing,ambient,1,6,0.50 - 1,Dia_car,Dianthus_carthusianorum,,46,26,,4*4,16,,,,,,,,,,NA,,,,,,5*4.5,22.5,,,3,,,,,,,,,,,
27.10.2020,Martin_Simon,3_5,grazing,ambient,2,1,0 - 0.50,Dia_car,Dianthus_carthusianorum,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,
09.04.2020,Martin,3_5,grazing,ambient,2,3,06.06.1950,Dia_car,Dianthus_carthusianorum,,5,31,,0.5*0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seedling?
09.04.2020,Lotte,4_4,mowing,future,4,1,0 - 0.50,Dia_car,Dianthus_carthusianorum,,8,0,,4*3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slowly growth inside
14.08.2019,Julia_Anne,4_4,mowing,future,4,2,03.03.1950,Dia_car,Dianthus_carthusianorum,,10,3,,,,,,,,,,,,,0,,6,,,,1*1,,,,3,,,,,,,,,,,
15.04.2019,Lotte,4_4,mowing,future,4,2,03.03.1950,Dia_car,Dianthus_carthusianorum,,9,18,,3*2,6,,,,,,,7,,,0,,6,,,,1*1,1,,,3,,,,,,,,,,,
21.08.2018,Martin,4_4,mowing,future,4,2,03.03.1950,Dia_car,Dianthus_carthusianorum,NA,15,18,,0.5*0.5,0.25,,,,,,,,,NA,0,,6,NA,NA,4,0.5*0.5,0.25,,,2,,,,,,,,,,,
05.07.2019,Lotte,4_4,mowing,future,4,3,06.06.1950,Dia_car,Dianthus_carthusianorum,,43,50,,7*5,35,,,,,,2,1,,,0,,,,,,11*5,55,,,17,,,,,,,,,,,grew from the outside inside the plot
15.04.2019,Lotte,4_4,mowing,future,4,3,06.06.1950,Dia_car,Dianthus_carthusianorum,,7,13,,7*5,35,,,,,,2,,,,0,,,,,,3*4,12,,,4,,,,,,,,,,,maybe same as 171
15.04.2019,Lotte,4_4,mowing,future,4,3,06.06.1950,Dia_car,Dianthus_carthusianorum,171,10,19,,,,,,,,,2,,,,0,,,,,,3*5,15,,,,,,,,,,,,,,
09.04.2020,Lotte,4_4,mowing,future,4,4,09.09.1950,Dia_car,Dianthus_carthusianorum,,19,47,,0.5*0.5,0.25,,,,,,,4,,,,,3,,,,,,,,,,,,,,,,,,,
14.08.2019,Lina,4_4,mowing,future,4,5,1.50 - 2,Dia_car,Dianthus_carthusianorum,,47,27,,,,,,,,,2,,,,NA,,4,,,,,,,,,,,,,,,,,,,
14.08.2019,Lina,4_4,mowing,future,4,5,1.50 - 2,Dia_car,Dianthus_carthusianorum,,28,47,,,,,,,,,2,,,,NA,,4,,,,,,,,,,,,,,,,,,,
15.04.2019,Julia_Martin,4_4,mowing,future,4,5,1.50 - 2,Dia_car,Dianthus_carthusianorum,,27,47,,6*6,36,,,,,,2,4,,,NA,,4,,,,5*4,20,,,21,,,,,,,,,,,
15.04.2019,Julia_Martin,4_4,mowing,future,4,5,1.50 - 2,Dia_car,Dianthus_carthusianorum,,27,5,,4*2,8,,,,,,2,,,,NA,,4,,,,3*2,6,,,,,,,,,,,,,,
15.04.2019,Julia_Martin,4_4,mowing,future,4,5,1.50 - 2,Dia_car,Dianthus_carthusianorum,,24,12,,7*5,35,,,,,,2,,,,NA,,4,,,,3*2,6,,,,,,,,,,,,,,
15.04.2019,Julia_Martin,4_4,mowing,future,4,5,1.50 - 2,Dia_car,Dianthus_carthusianorum,,47,28.5,,9*8,72,,,,,,2,,,,NA,,4,,,,4*4.5,18,,,13,,,,,,,,,,,same as the ones below
15.04.2019,Julia_Martin,4_4,mowing,future,4,5,1.50 - 2,Dia_car,Dianthus_carthusianorum,,39.5,4.5,,3*4,12,,,,,,2,,,,NA,,4,,,,2.5x1,2.5,0,0,,,,,,,,,,,,same as the ones in this group
19.04.2018,Lotte,4_4,mowing,future,4,5,1.50 - 2,Dia_car,Dianthus_carthusianorum,NA,25,8,,,,,,,,,2,,,NA,NA,,4,5*2,10,0.25,1*3,3,,,,NA,,NA,,,,0,0,,NA,same as the ones in this group
21.08.2018,Martin,4_4,mowing,future,4,5,1.50 - 2,Dia_car,Dianthus_carthusianorum,NA,10,0,,7*8,63,,,,3,,2,,,NA,NA,,4,NA,NA,28,4*4,16,,,46,,,,,,,,,,,same as the ones in this group
09.04.2020,Lotte,4_4,mowing,future,4,6,05.05.1950,Dia_car,Dianthus_carthusianorum,,13,12,,2*1,2,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,
15.04.2019,Julia_Martin,4_4,mowing,future,4,6,05.05.1950,Dia_car,Dianthus_carthusianorum,,39.5,4.5,,,,,,,,,,20,,,NA,,42,,,,2.5*1,2.5,,,,,,,,,,,,,,
19.04.2018,Martin,4_4,mowing,future,4,6,05.05.1950,Dia_car,Dianthus_carthusianorum,170,55,38,,5*5,25,,,,,,,,,NA,NA,2,42,6*7,42,20,7*5,35,,,4,NA,,NA,,,,0,0,,NA,NA
19.04.2018,Martin,4_4,mowing,future,4,6,05.05.1950,Dia_car,Dianthus_carthusianorum,NA,47,43,,6*6,36,,,,,,,,,NA,NA,2,42,9*6,54,12,5*7,35,,,15,NA,,NA,,,,0,0,,NA,NA
15.04.2019,Lotte,4_4,mowing,future,4,7,7.50 - 8,Dia_car,Dianthus_carthusianorum,,50,0,,,,,,,,,,5,,,NA,,7,,,,5*5,25,,,53,,,,,,,,,,,
15.04.2019,Lotte,4_4,mowing,future,4,7,7.50 - 8,Dia_car,Dianthus_carthusianorum,,27,7,,5*4,20,,,,,,,,,,NA,,7,,,,3*4,12,,,,,,,,,,,,,,
15.04.2019,Lotte,4_4,mowing,future,4,7,7.50 - 8,Dia_car,Dianthus_carthusianorum,,28.5,33,,4*3,12,,,,,,,,,,NA,,7,,,,3*3,9,,,,,,,,,,,,,,
15.04.2019,Lotte,4_4,mowing,future,4,7,7.50 - 8,Dia_car,Dianthus_carthusianorum,,27,20,,5*4,20,,,,,,,,,,NA,,7,,,,4*5,20,,,12,,,,,,,,,,,
20.04.2018,Lotte,4_4,mowing,future,4,7,7.50 - 8,Dia_car,Dianthus_carthusianorum,365,53,12.5,,,,,,,,,,,,NA,NA,,7,4*3.5,14,6,4*4,16,,,7,NA,,NA,,,,0,0,1,NA,NA
09.04.2020,Lotte,4_4,mowing,future,4,8,0.50 - 1,Dia_car,Dianthus_carthusianorum,,30,6,,2*1,2,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,
14.08.2019,Julia_Anne,4_4,mowing,future,4,8,0.50 - 1,Dia_car,Dianthus_carthusianorum,,35,21,,3*4,12,,,,,,,8,,,NA,,11,,,,4*5,20,,,6,,,,,,,,,,,
15.04.2019,Julia_Martin,4_4,mowing,future,4,8,0.50 - 1,Dia_car,Dianthus_carthusianorum,,19.5,11,,4*3,12,,,,,,,,,,NA,,11,,,,2*2,4,,,2,,,,,,,,,,,
15.04.2019,Julia_Martin,4_4,mowing,future,4,8,0.50 - 1,Dia_car,Dianthus_carthusianorum,,9,25,,5*4,20,,,,,,,,,,NA,,11,,,,3.5*3,10.5,,,,,,,,,,,,,,
11.04.2018,Lotte,4_5,grazing,future,3,2,03.03.1950,Dia_car,Dianthus_carthusianorum,55,26,25.5,,4*4,16,,,,,,,3,,NA,3,5,1,3*2,6,0.25,2*1,2,,,,NA,,NA,,,,0,0,,NA,NA
11.04.2018,Lotte,4_5,grazing,future,3,2,03.03.1950,Dia_car,Dianthus_carthusianorum,NA,-1,0,,6*6,36,,,,,,,,,NA,3,5,1,2*3,6,12,6*5,30,1,0,,NA,,NA,,,,0,0,,NA,direkt bei Plotmarkierung - directly at plot mark
14.08.2018,Lotte+Lina,4_5,grazing,future,3,3,06.06.1950,Dia_car,Dianthus_carthusianorum,NA,47,5,,4*5,20,,,,,,,,,NA,0,,,3*3,9,6,3*4,12,,,,NA,,NA,,,,0,0,4,,
14.08.2019,Julia_Anne,4_5,grazing,future,3,3,06.06.1950,Dia_car,Dianthus_carthusianorum,,12,41,,4*4,16,,,,,,,1,,,0,,,,,,2*2.5,5,,,1,,,,,,,,,,,
15.04.2019,Lotte,4_5,grazing,future,3,3,06.06.1950,Dia_car,Dianthus_carthusianorum,,36,39,,4*3,12,,,,,,,,,,0,,,,,,1*2,2,,,,,,,,,,,,,,
15.04.2019,Lotte,4_5,grazing,future,3,4,8.50 - 9,Dia_car,Dianthus_carthusianorum,,33.5,36,,4*3,12,,,,,,,,,,NA,,3,,,,4*4,16,,,7,,,,,,,,,,,
21.08.2018,Martin,4_5,grazing,future,3,4,8.50 - 9,Dia_car,Dianthus_carthusianorum,NA,38,42.5,,6*4,24,,,,,,,,,NA,NA,,3,,,12,5*5,25,,,,,,,,,,,,,,
26.04.2018,Lotte,4_5,grazing,future,3,4,8.50 - 9,Dia_car,Dianthus_carthusianorum,378,58,8,,3*2,6,,,,,,,,,NA,NA,,3,4*1,4,1,3*4,12,,,,NA,,NA,,,,0,2,,NA,NA
14.08.2018,Lotte+Lina,4_5,grazing,future,3,5,1.50 - 2,Dia_car,Dianthus_carthusianorum,NA,31,21,,,,,,,,,,,,NA,NA,1,,0.5*0.5,0.25,NA,NA,,,,,NA,,NA,,,,0,0,0,,
14.08.2018,Lotte+Lina,4_5,grazing,future,3,6,4.50 - 5,Dia_car,Dianthus_carthusianorum,367,32,74,,7*6,42,,,,,,1,,,NA,NA,,,3*3,9,12,5*5,25,,,,NA,,NA,,,,0,0,5,NA,NA
09.04.2020,Lotte,4_5,grazing,future,3,7,7.50 - 8,Dia_car,Dianthus_carthusianorum,,14,23,,1*1,1,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,
19.04.2018,Lotte,4_5,grazing,future,3,7,7.50 - 8,Dia_car,Dianthus_carthusianorum,174,20,36,,,,,,,,,,,,NA,NA,4,9,6*4,24,,NA,,,,,24,,NA,,,,0,0,,NA,NA
19.04.2018,Lotte,4_5,grazing,future,3,7,7.50 - 8,Dia_car,Dianthus_carthusianorum,177,14,55,,7*6,42,,,,,,1,1,,NA,NA,4,9,5*5,25,4,9*6,54,,,3,25,,NA,,,,0,0,,NA,maybe one with the other one close by
19.04.2018,Lotte,4_5,grazing,future,3,7,7.50 - 8,Dia_car,Dianthus_carthusianorum,175,5,61,,,,,,,,,,,,NA,NA,4,9,4*2,8,NA,NA,,,,,8,,NA,,,,0,0,,NA,NA
19.04.2018,Lotte,4_5,grazing,future,3,7,7.50 - 8,Dia_car,Dianthus_carthusianorum,NA,5,34.5,,7*7,49,,,,,,,,,NA,NA,4,9,3*2,6,16,6*7,42,,,15,6,,NA,,,,0,0,,NA,NA
09.04.2020,Lotte,4_5,grazing,future,3,8,01.01.1950,Dia_car,Dianthus_carthusianorum,,25,6,,1*1,1,,,,,,10,,,,,,15,,,,,,,,,,,,,,,,,,,
09.04.2020,Lotte,4_5,grazing,future,3,8,01.01.1950,Dia_car,Dianthus_carthusianorum,,28,8,,2*1,2,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,
11.04.2018,Lotte,4_5,grazing,future,3,8,01.01.1950,Dia_car,Dianthus_carthusianorum,NA,20,7,,8*8,64,,,1,1,,,10,,NA,NA,2,15,4*4,16,45,4.5*5,22.5,,,12,NA,,NA,,,,0,8,,NA,NA
06.04.2020,Martin,5_4,grazing,ambient,5,1,0 - 0-50,Dia_car,Dianthus_carthusianorum,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
17.04.2019,Lotte,5_4,grazing,ambient,5,2,03.03.1950,Dia_car,Dianthus_carthusianorum,,4,38,,1*0.5,0.5,,,,,,,,,,0,,,,,,0.5*0.5,0.25,,,,,,,,,,,,,,
21.08.2018,Martin,5_4,grazing,ambient,5,2,03.03.1950,Dia_car,Dianthus_carthusianorum,,4,43,,2*1,2,,,,,,,,,NA,0,,,,,1.5,2x1,2,,,,,,,,,,,,,,
05.11.2018,Martin,5_4,grazing,ambient,5,3,06.06.1950,Dia_car,Dianthus_carthusianorum,NA,NA,,,,,,,,,,,,,NA,1,,,,,,NA,,,,,,,,,,,,,,,
17.04.2019,Lotte,5_4,grazing,ambient,5,3,06.06.1950,Dia_car,Dianthus_carthusianorum,,7.5,11,,3*3.5,10.5,,,,,,,,,,1,,,,,,3*2,6,,,,,,,,,,,,,,
06.04.2020,Martin,5_4,grazing,ambient,5,4,8.50 - 9,Dia_car,Dianthus_carthusianorum,,12,8,,2*1,2,,,,,,,7,,,,,14,,,,,,,,,,,,,,,,,,,
06.04.2020,Martin,5_4,grazing,ambient,5,4,8.50 - 9,Dia_car,Dianthus_carthusianorum,,9,6,,1.5*1.5,2.25,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,
14.08.2018,Lotte+Lina,5_4,grazing,ambient,5,4,8.50 - 9,Dia_car,Dianthus_carthusianorum,,17,29,,8*9,72,,,,,7,11,,,NA,NA,14,14,5*4,20,20,7x8,56,,,34,NA,,NA,,,,0,0,8,NA,
14.08.2018,Lotte+Lina,5_4,grazing,ambient,5,4,8.50 - 9,Dia_car,Dianthus_carthusianorum,,23,3,,5*5,25,,,,,,11,,,NA,NA,14,14,3*6,18,18,5x4,20,,,,NA,,NA,,,,0,0,0,NA,
06.04.2020,Martin,5_4,grazing,ambient,5,6,4.50 - 5,Dia_car,Dianthus_carthusianorum,,43,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.04.2020,Martin,5_4,grazing,ambient,5,7,01.01.1950,Dia_car,Dianthus_carthusianorum,,7,21.5,,1*0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05.07.2019,Julia_Anne,5_4,grazing,ambient,5,8,04.04.1950,Dia_car,Dianthus_carthusianorum,,6,20.5,,4*4,16,,,,,,2,,hatte geblüht,,,,,,,,,,,,,,,,,,,,,,,
14.08.2018,Lotte+Lina,5_5,mowing,ambient,6,1,0 - 0.50,Dia_car,Dianthus_carthusianorum,119,56,34,,8*7,56,,,,,,,,,NA,0,,11,6*5,30,30,6x6,36,,,,NA,,NA,,,,0,0,0,NA,
17.04.2019,Julia_Martin,5_5,mowing,ambient,,1,0 - 0.50,Dia_car,Dianthus_carthusianorum,,37,1.5,,3*4,12,,,,,,,,,,0,,11,,,,2*3,6,,,,,,,,,,,,,,
17.04.2019,Lotte,5_5,mowing,ambient,6,2,03.03.1950,Dia_car,Dianthus_carthusianorum,,29,34,,4*3,12,,,,,,,,,,0,,,,,,4*3,12,,,,,,,,,,,,,,
06.04.2020,Martin,5_5,mowing,ambient,6,3,06.06.1950,Dia_car,Dianthus_carthusianorum,,46,28,,2.5*2.5,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.04.2020,Martin,5_5,mowing,ambient,6,3,06.06.1950,Dia_car,Dianthus_carthusianorum,,35.5,44,,5*4,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.04.2020,Martin,5_5,mowing,ambient,6,5,05.05.1950,Dia_car,Dianthus_carthusianorum,,,,,,,,,,,,3,2,,,,,2,,,,,,,,,,,,,,,,,,,
17.04.2019,Julia_Martin,5_5,mowing,ambient,6,6,1.50 - 2,Dia_car,Dianthus_carthusianorum,,36,14,,7*5,35,,,,,,,,,,NA,,,,,,4*3,12,,,,,,,,,,,,,,
17.04.2019,Christian_Julia,5_5,mowing,ambient,6,7,07.07.1950,Dia_car,Dianthus_carthusianorum,,38,5,,4*4,16,,,,,,,1,,,NA,,,,,,4*2,8,,,,,,,,,,,,,,
06.04.2020,Lotte,6_1,grazing,future,7,2,03.03.1950,Dia_car,Dianthus_carthusianorum,,0,40,,5*5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,came frome outside
17.04.2019,Lotte,6_1,grazing,future,,2,03.03.1950,Dia_car,Dianthus_carthusianorum,,7.5,4,,2*3,6,,,,,,,,,,0,1,,,,,4*3,12,,,3,,,,,,,,,,,
17.04.2019,Lotte,6_1,grazing,future,,2,03.03.1950,Dia_car,Dianthus_carthusianorum,,7,27,,4*4,16,,,,,,,,,,0,1,,,,,3*4,12,,,,,,,,,,,,,,
17.04.2019,Lotte,6_1,grazing,future,,2,03.03.1950,Dia_car,Dianthus_carthusianorum,147,-23,29,,8*8,64,,,,,,,,,,0,1,,,,,9*8,72,,,4,,,,,,,,,,,
17.04.2019,Lotte,6_1,grazing,future,,2,03.03.1950,Dia_car,Dianthus_carthusianorum,,5,27.5,,4*4,16,,,,,,,,,,0,1,,,,,4*2,8,,,,,,,,,,,,,,
21.08.2018,Martin,6_1,grazing,future,7,2,03.03.1950,Dia_car,Dianthus_carthusianorum,,12,1,,3*3,9,,,,,,,,,,0,1,,,,1,2x2,4,,,,,,,,,,,,,,
06.04.2020,Lotte,6_1,grazing,future,7,3,06.06.1950,Dia_car,Dianthus_carthusianorum,,10,40,,3*3,9,,,,,,7,1,,,,,24,,,,,,,,,,,,,,,,,,,
15.08.2018,Lina,6_1,grazing,future,7,3,06.06.1950,Dia_car,Dianthus_carthusianorum,,17,38,,5*5,25,,,,,,7,,,NA,3,2,24,8*4,32,40,7x6,42,,,21,NA,,NA,,,,0,0,1,NA,
15.08.2018,Lina,6_1,grazing,future,7,3,06.06.1950,Dia_car,Dianthus_carthusianorum,,3,31,,,,,,,,,7,,,NA,3,2,24,1*1,1,1,NA,,,,,NA,,NA,,,,0,0,1,NA,1 Ind
15.08.2018,Lina,6_1,grazing,future,7,3,06.06.1950,Dia_car,Dianthus_carthusianorum,,5,33,,6*6,36,,,,,,7,,,NA,3,2,24,4*5,20,20,4x5,20,,,2,NA,,NA,,,,0,0,1,NA,1 Ind
15.08.2018,Lina,6_1,grazing,future,7,3,06.06.1950,Dia_car,Dianthus_carthusianorum,,14,35,,6*5,30,,,,,,7,,,NA,3,2,24,1*1,1,1,2x3,6,,,2,NA,,NA,,,,0,0,1,NA,
15.08.2018,Lina,6_1,grazing,future,7,3,06.06.1950,Dia_car,Dianthus_carthusianorum,,13,46,,4*3,12,,,,,,7,,,NA,3,2,24,6*5,30,30,3x3,9,,,,NA,,NA,,,,0,0,0,NA,
18.04.2019,Julia_Martin,6_1,grazing,future,7,3,06.06.1950,Dia_car,Dianthus_carthusianorum,,36,30,,,,,,,,,7,,,,3,2,24,,,,3*2,6,,,15,,,,,,,,,,,
18.04.2019,Julia_Martin,6_1,grazing,future,7,3,06.06.1950,Dia_car,Dianthus_carthusianorum,,12,16,,6*4,24,,,,,,7,,,,3,2,24,,,,3*3,9,,,,,,,,,,,,,,
19.04.2018,Lotte,6_1,grazing,future,7,3,06.06.1950,Dia_car,Dianthus_carthusianorum,,26,37.5,,,,,,,,,7,,,NA,3,2,24,8*5,40,2,4x3,12,,,,NA,,NA,,,,0,0,,NA,
19.04.2018,Lotte,6_1,grazing,future,7,3,06.06.1950,Dia_car,Dianthus_carthusianorum,,13.5,13.5,,,,,,,,,7,,,NA,3,2,24,6*5,30,18,3x5,15,,,14,NA,,NA,,,,0,0,,NA,
19.04.2018,Lotte,6_1,grazing,future,7,3,06.06.1950,Dia_car,Dianthus_carthusianorum,,38,24,,9*6,54,,,,,,7,,,NA,3,2,24,5*2,10,15,5x4,20,,,7,NA,,NA,,,,0,0,,NA,
21.08.2018,Martin,6_1,grazing,future,7,4,8.50 - 9,Dia_car,Dianthus_carthusianorum,,1,15,,4*4,16,,,,,,2,,7 buds,,NA,,1,NA,NA,20,5x4,20,,,,,,,,,,,,,,
06.04.2020,Lotte,6_1,grazing,future,7,5,1.50 - 2,Dia_car,Dianthus_carthusianorum,,45,43,,4*3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.04.2019,Lotte_julia,6_1,grazing,future,7,5,1.50 - 2,Dia_car,Dianthus_carthusianorum,138,41,63,,8*5,40,,,,,,,,,,NA,2,4,,,,5*4,20,,,3,,,,,,,,,,,alte id genommen
17.04.2019,Lotte_julia,6_1,grazing,future,7,5,1.50 - 2,Dia_car,Dianthus_carthusianorum,,12,23,,3*1.5,4.5,,,,,,,,,,NA,2,4,,,,3*1,3,,,,,,,,,,,,,,
17.04.2019,Lotte_julia,6_1,grazing,future,7,5,1.50 - 2,Dia_car,Dianthus_carthusianorum,,31,43,,2*3,6,,,,,,,,,,NA,2,4,,,,3*2,6,,,,,,,,,,,,,,
17.04.2019,Lotte_julia,6_1,grazing,future,7,5,1.50 - 2,Dia_car,Dianthus_carthusianorum,,38,24,,4*5,20,,,,,,,,,,NA,2,4,,,,3.5*2.5,8.75,,,,,,,,,,,,,,
17.04.2019,Lotte_julia,6_1,grazing,future,7,5,1.50 - 2,Dia_car,Dianthus_carthusianorum,,30,8.5,,5*5,25,,,,,,,,,,NA,2,4,,,,4.5*2.5,11.25,,,,,,,,,,,,,,
17.04.2019,Lotte_julia,6_1,grazing,future,7,5,1.50 - 2,Dia_car,Dianthus_carthusianorum,,25,10,,3*3,9,,,,,,,,,,NA,2,4,,,,3*3,9,,,,,,,,,,,,,,
17.04.2019,Lotte_julia,6_1,grazing,future,7,5,1.50 - 2,Dia_car,Dianthus_carthusianorum,,26,19,,2*2,4,,,,,,,,,,NA,2,4,,,,2*2,4,,,,,,,,,,,,,,
19.04.2018,Lotte,6_1,grazing,future,7,5,1.50 - 2,Dia_car,Dianthus_carthusianorum,,30,21,,2*4,8,,,,,,,,,NA,NA,2,4,3*3,9,28,4x3,12,,,9,NA,,NA,,,,0,0,7,NA,
04.06.2019,Lotte,6_1,grazing,future,7,6,7.50 - 8,Dia_car,Dianthus_carthusianorum,,8,44,,,,,,,,,10,,,,NA,,11,,,,,,,,,,,,,,,0,2,,,
06.04.2020,Lotte,6_1,grazing,future,7,6,7.50 - 8,Dia_car,Dianthus_carthusianorum,,47,0,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,
18.04.2019,Julia_Martin,6_1,grazing,future,7,6,7.50 - 8,Dia_car,Dianthus_carthusianorum,,33,43,,5*4,20,,,,1,,10,4,,,NA,,11,,,,3*3,9,,,,,,,,,,,,,,
18.04.2019,Julia_Martin,6_1,grazing,future,7,6,7.50 - 8,Dia_car,Dianthus_carthusianorum,,7.5,43,,4*4,16,,,,,,10,,,,NA,,11,,,,4*3,12,,,6,,,,,,,,,,,
19.04.2018,Martin,6_1,grazing,future,7,6,7.50 - 8,Dia_car,Dianthus_carthusianorum,173,-30,12,,5*5,25,,,,1,,10,,2 buds,NA,NA,,11,11*4,44,15,4x4,16,,,10,NA,,NA,,,,0,0,,NA,
19.04.2018,Martin,6_1,grazing,future,7,6,7.50 - 8,Dia_car,Dianthus_carthusianorum,184,-33,31,,5*3,15,,,,,,10,,,NA,NA,,11,5*2,10,18,3x2.5,7.5,,,9,NA,,NA,,,,0,0,,NA,
19.04.2018,Martin,6_1,grazing,future,7,6,7.50 - 8,Dia_car,Dianthus_carthusianorum,,17,10,,4*4,16,,,,,,10,,,NA,NA,,11,5*4,20,,4.5x3.5,15.75,,,10,NA,,NA,,,,0,0,,NA,
19.04.2018,Martin,6_1,grazing,future,7,6,7.50 - 8,Dia_car,Dianthus_carthusianorum,,47.5,32,,4*4,16,,,,,,10,,,NA,NA,,11,1*1,1,,3.5x3.5,12.25,,,2,NA,,NA,,,,0,0,,NA,
18.04.2019,Lotte,6_1,grazing,future,7,7,4.50 - 5,Dia_car,Dianthus_carthusianorum,142,37,63,,8*7,56,,,,,,,,,,NA,,4,,,,7*7,49,,,21,,,,,,,,,,,
18.04.2019,Lotte,6_1,grazing,future,7,7,4.50 - 5,Dia_car,Dianthus_carthusianorum,,7,5,,5*4,20,,,,,,,,,,NA,,4,,,,4*3,12,,,12,,,,,,,,,,,
17.04.2019,Lotte,6_1,grazing,future,7,8,3.50 - 4,Dia_car,Dianthus_carthusianorum,,26,49,,4*4,16,,,,,,,,,,NA,,,,,,2*2,4,,,,,,,,,,,,,,
06.04.2020,Lotte,6_3,mowing,future,8,1,0 - 0.50,Dia_car,Dianthus_carthusianorum,,34,41,,3*3,9,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,
